URL;"ETA Number";Version;"Date of issue";"Trade Name";"Generic type and use";"Holder of assesment";"Holder Address";"Holder Postal Code";"Holder City";"Holder Country";"Issuing TAB";"Reference number";"EU Decisioin number(OJEU)";System
https://www.eota.eu/etassessments/7122;13/0713;1;22/03/2018;"MAB Angle Brackets";"Three dimensional nailing plates used as an EAD";"Minutex dei Fratelli Paroli S.r.l";"Via I Maggio n. 6";IT-23811;"Ballabio (LC)";Italy;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/9409;13/0757;1;28/04/2019;"BB Joist Bearings";"Three Dimensional Nailing Plates used as an EAD";"BB Stanz- und Umformtechnik GmbH";"Nordhäuser Strasse 42";D-06536;Berga;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/7495;13/0760;1;11/04/2018;"Arras Construction Furniture Post Bases";"Three Dimensional Nailing Plates used as an EAD";"Arras Construction Furniture OÜ";"Tähetorni 100A";11625;Talinn;Estonia;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/10806;13/0763;2;27/02/2020;"Joist Hangers Type A and B";"Three-dimensional nailing plate used as an EAD";"Eurokon Global Exports Pvt Limited";"5, Industrial Area N.I.T.";"India 121001";"Faridabad, Haryana,";India;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/7612;13/0765;1;15/05/2018;"RAICO Timber Connector (TC)";"Three-dimensional nailing plates used as an EAD";"RAICO Bautechnik GmbH";"Gewerbegebiet Nord 2";DE-87772;Pfaffenhausen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/7671;13/0785;1;18/06/2018;"THOMA Holz 100";"Solid wood slab element - element of dowel jointed timber boards to be used as a structural element in buildings";"Firma Ing. Erwin Thoma Holz GmbH";"Hasling 35";5622;"Goldegg im Pongau";Austria;DIBt;"EAD 130002-00-0304";1997/0176/EC
https://www.eota.eu/etassessments/3730;13/0787;1;27/02/2017;"ADVECO Hold-downs, types: ADV SQHT 340, ADV SQHT 440,ADV SQHT 540, ADV SQHT 620 with washer plates type ADV RPSQHT";"Three-dimensional nailing plates used as an EAD";"Adveco s.r.l.";"Via Monte Guglielmo, 61";25069;"Cogozzo di Villa Carcina (BS)";Italy;TZUS;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/6405;13/0796;2;15/02/2022;"Simpson Strong-Tie® screws ESCR/ESCR-S, ESCRC/ESCRC-S,, ESCRS, ESCRFTC, ESCRFT/FTZ, ESCRHD/HRD, ESCRT2R, SSTA and ESCRH";"Screws for use in timber constructions";"SIMPSON STRONG - TIE® GMBH";"HUBERT-VERGOLST-STRASSE 6-14";DE-61231;"BAD NAUHEIM";Germany;OIB;"EAD 130118-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/7009;13/0801;1;25/04/2018;"MHM - Aluminiumrillennagel";"Profiled aluminium nail for use in timber structures";"Massiv-Holz-Mauer (MHM) Entwicklungs GmbH";"Auf der Geigerhalde 41";87459;Pfronten-Weißbach;Germany;OIB;"EAD 130287-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/3980;13/0816;2;22/10/2020;"TOB screws";"Screws and threaded rods for use in timber constructions";"Tobsteel GmbH";"Rudolf-Diesel-Straße 8";74613;Öhringen;Germany;DIBt;"EAD 130118-01-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/10828;13/0823;2;15/03/2020;"Taizhou Homer Roof Anchors";"Three-dimensional nailing plates used as an EAD";"Jiangsu Homer Hardware Manufacturing Co., Ltd";"516 Keji Road, The Economic Development Zone, Jiangyan District";225500;"Taizhou City";China;Eurofins;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/6606;13/0842;1;21/01/2018;"SIGHA GoFix FS II und MS II, VS/ VE and TE";"Screws for use in timber constructions";"SIHGA Handels GmbH 3";"Gewerbepark Kleinreith 4";4694;Ohlsdorf;Austria;OIB;"EAD 130118-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/10779;13/0843;2;27/02/2020;"Purlin Tie 170 right/left,Purlin Tie 210 right/left,Purlin Tie 250 right/left";"Three Dimensional Nailing Plates used as an EAD";"Eurokon Global Exports Pvt Limited";"5, Industrial Area N.I.T.";"India 121001";"Faridabad, Haryana,";India;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/2576;13/1033;1;22/11/2015;"BeA inner flanges joist hangers 2 mm thick,BeA outer flanges joist hangers 4 mm thick,BeA 45° truss hanger,BeA multiple truss hangers";"Three dimensional nailing plates used as an EAD";"BeA France SARL";"6, allée du parc aux bœufs ,BP17 Torcy";"FR- 77201";"Marne la Vallée cedex 01";France;CSTB;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/11071;13/1045;6;17/05/2020;"Qingdao Jinli post bases";"Three dimensional nailing plates used as an EAD";"Qingdao Jini Metals & Minerals I/E Co Ltd";"9th Floor Wukuang Bldg, 32 XiangGang(M) RD";266071;Qingdao;China;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/7124;13/1052;3;19/10/2022;"MPB post bases";"Three dimensional nailing plates";"Minutex dei Fratelli Paroli S.r.l";"Via I Maggio n. 6";IT-23811;"Ballabio (LC)";Italy;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/10094;13/1060;4;07/03/2022;"BB Stanz- und Umformtechnik GmbH Hold-Downs, Angle Bracket KR and Concrete or timber Flat Steel Anchor";"Three dimensional nailing plates";"BB Stanz- und Umformtechnik GmbH 2";"Nordhäuser Str. 42";D-06536;Berga;Germany;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/1313;13/1063;2;09/08/2016;"Gutzeit post bases";"Three-dimensional nailing plate - post bases for the support of timber columns and posts as load-bearing elements";"Gutzeit Verbindungssysteme GmbH & Co.";"Rudolf-Diesel-Strasse 1";D-58730;"Fröndenberg, Industriegebiet";Germany;ETA-DK;"ETAG 015 used as EAD";1997/638/EC
https://www.eota.eu/etassessments/1311;13/1067;3;30/05/2021;"BeA Bardafix cladding brackets";"Three dimensional nailing plates";"BeA GmbH";"Bogenstr.43 – 45";DE-22926;Ahrensburg;Germany;DIBt;"EAD 130186-00-0603";1997/0638/EC;1
https://www.eota.eu/etassessments/4289;14/0058;2;03/12/2019;"HADRA post bases";"Three-dimensional nailing plates used as an EAD";"Hanseatischer Drahthandel GmbH";"Stuhlrohrstrasse 10";D-21029;Hamburg;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/7064;14/0105;2;26/09/2021;"BB Purlin Ties";"Three dimensional nailing plates";"BB Stanz- und Umformtechnik GmbH 2";"Nordhäuser Str. 42";D-06536;Berga;Germany;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/1634;14/0114;1;01/06/2014;"MERK Timber post bases";"Three-dimensional nailing plate used as an EAD";"MERK Timber GmbH";"Industriestraße 2";"D – 86551";Aichach;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/1637;14/0136;1;12/06/2014;"BRISTA Angle Brackets (see types in section II.1)";"Three-dimensional nailing plate used as an EAD";"Franz Brinkmann GmbH";"Oesterweg 16";"DE 59469";Ense-Höingen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/10508;14/0137;2;27/02/2020;"BRISTA Post bases";"Three dimensional nailing plates used as an EAD";"Franz Brinkmann GmbH";"Oesterweg 16";"DE 59469";Ense-Höingen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/1642;14/0160;4;18/02/2025;"IdeFix, IdeFix DWD, ZaFix, bases";"Three dimensional nailing plates";"SIHGA GmbH";"Gewerbepark Kleinreith 4";4694;"Ohlsdorf bei Gmunden";Austria;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/11639;14/0181;2;19/02/2021;"Dudek I-beams (DIB)";"Composite wood-based beams and columns";"Stolarstwo Import Export Dudek H&H Sp.J.";"Opolska 48";46-045;"Kotórz Mały";Poland;TZUS;"EAD 130367-00-0304";1999/0092/EC;1
https://www.eota.eu/etassessments/11796;14/0274;4;10/03/2022;"LWürth hold downs type V Plus Lx90x65x3,0, V Plus x90x65x4,0, type HTA Lx60x60x3,0 and HTA Lx80x80x3,0 and Angle Bracket Type V, Type V-MH";"Three dimensional nailing plates";"Simpson Strong-Tie Int. Ltd";"Winchester Road, Cardinal Point, Tamworth";"B78 3HG";Staffordshire;"United Kingdom";ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/1875;14/0300;1;06/11/2014;induo-Anker;"Three-dimensional nailing plate used as an EAD";"induo Systemholztechnik GmbH & Co. KG";"An der Blankstraße 20";41352;Korschenbroich;Germany;DIBt;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/1624;14/0311;2;16/04/2025;K-KONTROL;"Pre-fabricated wood-based loadbearing stressed skin panels";"CZECH PAN s.r.o.";"Čsl. Letců 786";40747;Varnsdorf;"Czech Republic";OIB;"EAD 140022-00-0304";2000/0447/EC;1
https://www.eota.eu/etassessments/1708;14/0314;1;17/08/2014;"Eurotec angle brackets type Simply LL 95, 135 and 285 with elongated holes and Simply RL 95, 135 and 285 without elongated holes";"Three-dimensional nailing plate used as an EAD";"Eurotec GmbH";"Unter dem Hofe 5";D-58099;Hagen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/1709;14/0320;4;09/05/2019;"ML Bandlock connectors";"Three-dimensional nailing plate used as an EAD";"Morten Lundvig ApS";"Pæregårdsvej 3";DK-7130;Juelsminde;Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/10087;14/0327;2;03/11/2019;"Angle Brackets BV/Ú 55 x 70 x 70 – 05-21,BV/Ú 65 x 90 x 90 – 05-22,BV/Ú 90 x 105 x 105 – 05-23";"Three Dimensional Nailing Plates used as an EAD";"BOVA Březnice, spol. s r. o.";"Za nádražím 472";"CZ-262 72";Březnice;"Czech Republic";TZUS;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/11887;14/0334;2;07/05/2022;"iQwood elements";"Solid wood slab element - element of dowel jointed timber boards to be used as a structural element in buildings";"iQwood d.o.o.";"Topole 51";SI-1234;Mengeš;Slovenia;ETA-DK;"EAD 130002-00-0304";1997/0638/EC;2+
https://www.eota.eu/etassessments/10146;14/0349;5;14/12/2022;"CLT – Cross Laminated Timber";"Solid wood slab element to be used as a structural element in buildings";"Stora Enso Wood Products OY Ltd";"Kanavaranta 1";00160;Helsinki;Finland;OIB;"EAD 130005-00-0304";1997/0176/EC
https://www.eota.eu/etassessments/7259;14/0354;4;21/07/2024;"Träger BauBuche GL75, Beam BauBuche GL75, Poutre BauBuche GL75, Trave BauBuche GL75, Viga BauBuche GL75, Belka BauBuche GL75, Draagbalk BauBuche GL75";"Glued laminated timber made of hardwood – Structural laminated veneer lumber made of beech";"Pollmeier Furnierwerkstoffe GmbH";"Pferdsdorfer Weg 6";99831;Creuzburg;Germany;OIB;"EAD 130010-01-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/1748;14/0386;1;18/12/2014;"Aldeghi Luigi S.p.A. Joist Hangers";"Three-dimensional nailing plate used as an EAD";"Aldeghi Luigi S.p.A";"C. so Bergamo, 40";IT-23900;"Lecco (LC)";Italy;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/1769;14/0392;1;03/12/2014;"Tecfi angle brackets type KS and KZ";"Three-dimensional nailing plate used as an EAD";"TECFI S.p.A. 3";"Strada Statale Appia, Km. 193";81050;"PASTORANO (CE)";Italy;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/4352;14/0404;1;29/05/2017;"XiLam Arch Legno – CLT";"Solid wood slab element to be used as a structural element in buildings";"Albertani Corporates S.p.A.";"Via Corsica, 143";25125;"Brescia (BS)";Italy;OIB;"EAD 130005-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/5095;14/0416;1;18/06/2017;"AV Post bases";"Three dimensional nailing plates used as an EAD";"August Vormann GmbH & Co. KG";"Postfach 1552 Heilenbecker Strasse 191 - 205";DE-58256;Ennepetal;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/10898;14/0425;3;27/04/2020;DMX®;"Three Dimensional Nailing Plates used as an EAD";"DOMAX Sp.z o.o.";"Aleja Parku Krajobrazowego 109";84-207;"Koleczkowo Łężyce";Poland;TZUS;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/1822;14/0444;1;17/01/2015;"Aldeghi Luigi S.p.A. angle brackets";"Three-dimensional nailing plate used as an EAD";"Aldeghi Luigi S.p.A 2";"C. so Bergamo, 40";IT-23900;"Lecco (LC)";Italy;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/9830;15/0018;2;09/05/2019;"GH Clip Fix connectors";"Three Dimensional Nailing Plates used as an EAD";"GH-Baubeschläge GmbH";"Austraße 34";D-73235;Weilheim/Teck;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2241;15/0043;2;10/05/2019;"Würth BL Wind reinforcement system";"Three-dimensional nailing plate (timber-to-timber connectors for wind bracing systems)";"Würth Danmark A/S";"Industri N2 Montagevej 6";6000;Kolding;Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;1
https://www.eota.eu/etassessments/109;15/0117;1;23/08/2015;"Kartro Takstolsforankringsjern";"ETAG 015 THREE-DIMENSIONAL NAILING PLATES used as an EAD";"ITW Construction Products AB";"Box 124";"SE-123 22";Farsta;Sweden;"RISE Certification";"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/5616;15/0187;3;27/11/2023;"Pitzl HVP connectors";"Three dimensional nailing plates";"Pitzl Metallbau GmbH & Co. KG";"Siemenstrasse 26";84051;Altheim;Germany;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/15341;15/0225;4;20/06/2022;"Angle Brackets, types: ZK 1190 ZK 9965 ZK 150150 ZK 1190WZ ZK 965 WZ ZK 8646 ZK 7755 ZK 12546 ZN 5905 ZK 7755WZ ZK 12555 ZN 6906 ZK 9960 JH-ZK 190WZ/3.0 ZK9960WZ";"Three dimensional nailing plates";"Yancheng Jiahe Hardware Manufacturing Co., Ltd.";"Shuguang Industrial Park, ,";;"Nanyang, Yancheng, Jiangsu";China;TZUS;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/15328;15/0285;3;20/06/2022;"Angle Brackets and Hold-downs, types: KF, KP, MS, ZK, ZN and LA";"Three dimensional nailing plates";"Yancheng Jiahe Hardware Manufacturing Co., Ltd.";"Shuguang Industrial Park, ,";;"Nanyang, Yancheng, Jiangsu";China;TZUS;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/603;15/0446;1;05/08/2015;"Angle brackets, types MK, MKN, Angle brackets with a rib, types MKS, MKNS";"Three-dimensional nailing plate used as an EAD";"UAB “Ardetas“,";"Žirmūnų str. 46-40,";LT-09227;Vilnius,;Lithuania;SPSC;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/606;15/0447;2;05/08/2015;"Purlin tie: GJ 170 × 2 (D) right and 170 × 2 (K) left, GJ 210 × 2 (D) right and 210 × 2 (K) left,GJ 250 × 2 (D) right and 250 × 2 (K) leftGJ 290 × 2 (D) right and 290 × 2 (K) left,";"Three-dimensional nailing plate used as an EAD";"UAB “Ardetas“,";"Žirmūnų str. 46-40,";LT-09227;Vilnius,;Lithuania;SPSC;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/607;15/0448;1;05/08/2015;"Joist hangers:";"Three-dimensional nailing plate used as an EAD";"UAB “Ardetas“,";"Žirmūnų str. 46-40,";LT-09227;Vilnius,;Lithuania;SPSC;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/751;15/0540;2;25/02/2021;"SHERPA Power Base C, S and F";"Three dimensional nailing plates";"Vinzenz Harrer GmbH";"Badl 31";8130;Frohnleiten;Austria;OIB;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/9808;15/0574;3;04/01/2024;"KALVASTA CLT";"Solid wood slab element to be used as a structural element in buildings";"Kalvasta Timber";"Republikas laukums 2A";LV-1010;Rīga;Latvia;OIB;"EAD 130005-00-0304";1997/0176/EC
https://www.eota.eu/etassessments/7427;15/0603;1;31/05/2018;"Hector connectors";"Three dimensional nailing plates used as an EAD";"E.u.r.o. Tec GmbH";"Unter dem Hofe 5";D-58099;Hagen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2324;15/0632;1;15/12/2015;X-RAD;"Three-dimensional nailing plate used as an EAD";"Rotho Blaas s.r.l";"Via dell’Adige 2/1";IT-39040;"Cortaccia (BZ)";Italy;OIB;"ETAG 015 used as EAD";1997/0683/EC;2+
https://www.eota.eu/etassessments/2344;15/0642;2;24/04/2025;"Haryana purlin ties right/left 170, 210 and 250";"Three dimensional nailing plates";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/2449;15/0663;2;30/10/2022;"AS Matek building kits";"Timber building kits";"AS Matek ,";"Pärnu mnt. 158";11317;Tallinn;Estonia;Eurofins;"EAD 340308-00-0203";1999/0455/EC
https://www.eota.eu/etassessments/8340;15/0667;4;22/04/2025;"Knapp Clip connector type MEGANT series 60, 100, 150";"Three dimensional nailing plates";"Knapp GmbH";"Wassergasse 31";3324;Euratsfeld;Austria;OIB;"EAD 130186-00-0603";1997/0638/EC;2+
https://www.eota.eu/etassessments/2455;15/0668;1;21/10/2015;"Haryana joist hangers type A, I and split";"Three-dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2479;15/0680;1;28/10/2015;"Haryana postbases";"Three-dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/8806;15/0707;2;10/01/2019;"Haryana angle brackets and hold downs";"Three dimensional nailing plates used as an EAD";"HARYANA GLOBAL LIMITED";"PLOT NO. 5 A &B, NORTHERN INDA CAMPUS 20/3, MATHURA ROAD,";121003;"FARIDABAD HARYANA";Denmark;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC;2+
https://www.eota.eu/etassessments/3838;15/0714;2;28/07/2016;"Ground Plate, Steel Clamp, Column Shoe, Heavy Supporting, Bracket";"Three dimensional nailing plates used as an EAD";"Hebel Minmetals Co. Ltd. 2";"No 337 Xinhua Road , Shijiazhuang";;Shijiazhuang;China;TSUS;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/10897;15/0725;2;27/04/2020;DMX®;"Three Dimensional Nailing Plates used as an EAD";"DOMAX Sp.z o.o.";"Aleja Parku Krajobrazowego 109";84-207;"Koleczkowo Łężyce";Poland;TZUS;"ETAG 015 used as EAD";1997/0638/EC;3
https://www.eota.eu/etassessments/12016;15/0729;4;17/12/2024;"holzius Vollholzwand, holzius Rippendecke";"Solid wood slab element to be used as a structural element in buildings - element of timber boards jointed by dovetail connections";"holzius GmbH Srl";"Gewerbegebiet Eyrs 17 - Via della zona produttiva Oris 17";39023;"Laas - Lasa";Italy;OIB;"EAD 130013-00-0304";
https://www.eota.eu/etassessments/15305;15/0760;9;24/09/2024;"MHM – wall element, MHM – Wandelement";"Solid wood slab element - element of dowel jointed timber boards to be used as a structural element in buildings";"MHM Entwicklungs GmbH";"Kemptener Str. 1";87749;Hawangen;Germany;OIB;"EAD 130002-00-0304";
https://www.eota.eu/etassessments/2607;15/0761;1;16/05/2016;"E.u.r.o.Tec Connectors";"Three-dimensional nailing plates used as an EAD";"E.u.r.o.Tec GmbH 2";"Unter dem Hofe 5";D-58099;Hagen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2674;15/0800;2;19/10/2016;"KEAA Post Supports";"Three-dimensional nailing plates used as an EAD";"KEAA International Pvt. Ltd";"Village Bhagwan Pura Dehlon Load";141120;"IN Ludhiana, Punjab";India;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/2763;15/0860;2;30/05/2021;"BeA / KMR Staples d=1,55mm; d=1,8mm; d=2,02mm";"Dowel -type fasteners with resin coating";"BeA GmbH";"Bogenstr.43 – 45";DE-22926;Ahrensburg;Germany;DIBt;"EAD 130019-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/2784;15/0870;2;27/02/2023;"PanelFix, HapaFix and SopaFix screws";"Screws for use in timber constructions";"BFU Fixing GmbH";"Kirchgärten 4";DE-74626;Bretzfeld;Germany;ETA-DK;"EAD 130118-00-0603";1997/0638/EC
https://www.eota.eu/etassessments/2792;15/0874;1;21/01/2016;"Natural X-Lam";"Solid wood slab element - element of dowel jointed timber boards to be used as a structural element in buildings";"Moser Holzbau GmbH";"Handwerkerzone am Anger";39035;"Taisten/Welsberg (BZ)";Italy;OIB;"EAD 130002-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/2844;15/0906;1;23/02/2016;"Cross Timber Systems - CLT";"Solid wood slab element to be used as a structural element in buildings";"Cross Timber Systems";"18 Aviacijas Str.";LV-3004;Jelgava,;Latvia;OIB;"EAD 130005-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/2921;16/0020;1;23/02/2016;Finnlog;"TIMBER BUILDING KITS used as an EAD";"Finnlog OÜ";"Keemia 4";10616;Talinn;Estonia;Eurofins;"ETAG 007 used as EAD";
https://www.eota.eu/etassessments/2951;16/0044;1;23/02/2016;"GH-Baubeschläge joist bearing Typ Alu Kombi-Mini, Typ Alu Kombi-Midi and Typ Alu Kombi-Maxi";"Three-dimensional nailing plates used as an EAD";"GH-Baubeschläge GmbH 3";"Austraße 34";D-73235;Weilheim/Teck;;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/11647;16/0055;2;15/10/2020;RadiusHolz;"Solid wood slab element to be used as a structural element in buildings";"Holzbau Unterrainer";"Schlaitenstraße 2";9951;Ainet;Austria;OIB;"EAD 130005-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/3019;16/0087;1;28/06/2016;"Braas roof tile brackets";"Three-dimensional nailing plates, used as an EAD";"Monier Roofing Components GmbH";"Frankfurther Landstrasse 2-4";DE-61440;Oberursel;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/9513;16/0101;2;09/09/2019;"PREBENA staples d=1,52mm d=1,80mm d=2,00mm";"Dowel-type fasteners with resin coating";"PREBENA, Wilfried Bornemann";"Seestraße 20-26";63679;Schotten;Germany;DIBt;"EAD 130019-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/3060;16/0115;1;25/01/2018;"X Panel";"SOLID WOOD SLAB ELEMENT TO BE USED AS A STRUCTURAL ELEMENT IN BUILDINGS";"Gaujas Koks Ltd";"24/35 Gaujas street";LV-2136;VANGAZILV-;Latvia;DIBt;"EAD 130005-00-0304";1997/0176/EC
https://www.eota.eu/etassessments/3113;16/0156;2;21/11/2021;"DOMAX CS, CT";"Screws and threaded rods for use in timber constructions";"DOMAX Sp.z o.o.";"Aleja Parku Krajobrazowego 109";84-207;"Koleczkowo Łężyce";Poland;TZUS;"EAD 130118-01-0603";
https://www.eota.eu/etassessments/15288;16/0162;3;21/04/2024;"PHE – element";"Prefabricated wood slab element made of mechanically jointed square-sawn timber members to be used as a structural element in buildings";"MHM Entwicklungs GmbH";"Kemptener Str. 1";87749;Hawangen;Germany;OIB;"EAD 130011-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/3166;16/0187;2;06/11/2022;"Harmet Modular Houses";"Timber building kits";"Harmet Constructions OÜ";"Tule Põik 1 Saue linn";76505;Harjumaa;Estonia;Eurofins;"EAD 340308-00-0203";1999/0455/EC
https://www.eota.eu/etassessments/3465;16/0381;1;30/01/2017;"AMBFAST europe screws";"Screws for use in timber constructions";"Ambrovit S.p.A.";"Via Giulio Natta 29";27026;"Garlasco (PV)";Italy;DIBt;"EAD 130118-00-0603";1997/0176/EC
https://www.eota.eu/etassessments/3556;16/0440;1;05/06/2016;"E.u.r.o. Tec Joist bearing type AluBa S, AluBa M and AluBa L";"Three-dimensional nailing plates used as an EAD";"E.u.r.o. Tec GmbH";"Unter dem Hofe 5";D-58099;Hagen;Germany;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/3608;16/0480;1;27/07/2016;DD-DiagonalDübelholz;"Prefabricated wood slab element made of mechanically jointed square-sawn timber members to be used as a structural element in buildings";"Sohm HolzBautechnik GesmbH";"Bühel 818";6861;Alberschwende;Austria;OIB;"EAD 130011-00-0304";1997/0176/EC;1
https://www.eota.eu/etassessments/3620;16/0485;2;11/07/2017;"HitFix wood building screws";"Screws for timber constructions";"HITMETAL B.V.";"Thibostraat 3";5741SJ;"Beek en Donk";Netherlands;ETA-DK;"EAD 130118-00-0603";1997/0638/EC
https://www.eota.eu/etassessments/11818;16/0535;5;29/01/2024;"haubold staples d = 1,53 - 1,80 - 2,00 mm fasteners for timber constructions for long term or permanent load duration withdrawal capacity";"Screws and threaded rods for use in timber constructions";"ITW Befestigungssysteme GmbH";"Carl-Zeiss-Straße 19";30966;Hemmingen;Germany;DIBt;"EAD 130118-01-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/3700;16/0550;1;08/08/2016;"GH Post bases";"Three-dimensional nailing plate used as an EAD";"GH-Baubeschläge GmbH 3";"Austraße 34";D-73235;Weilheim/Teck;;ETA-DK;"ETAG 015 used as EAD";1997/0638/EC
https://www.eota.eu/etassessments/6542;16/0617;3;24/05/2019;"SPAX double thread self-tapping screws";"Screws for use in timber constructions";"SPAX International GmbH & Co. KG";"Kölner Strasse 71-77";DE-58256;Ennepetal;Germany;ETA-DK;"EAD 130118-00-0603";1997/0176/EC;3
https://www.eota.eu/etassessments/10721;16/0706;2;28/02/2021;Retrotimber;"Strength graded structural timber - Steam cured solid timber with rectangular cross section which may be finger jointed or not - softwood";"RETROTIMBER GmbH";"Am Anger 2";6170;Zirl;Austria;OIB;"EAD 130166-00-0304";1997/0176/EC;2+
https://www.eota.eu/etassessments/3948;16/0709;3;09/04/2025;"K2 Systems SingleHook 3S";"Three dimensional nailing plates";"K2 Systems GmbH";"Industriestraße 18";D-71272;Renningen;Germany;ETA-DK;"EAD 130186-00-0603";1997/0638/EC;2+
